timestamp,DA_Price,actual_load,forecast_load,solar_generation,wind_on_generation,wind_off_generation,fossil_hard_coal_generation,fossil_gas_generation
2022-02-20 23,104.0,46013.06,43624.02,0.0,7342.35,8078.05,5034.4400000000005,5877.75
2022-02-21 00,90.21,43596.35,41437.05,0.0,7376.84,7825.6900000000005,3985.6,5714.15
2022-02-21 01,92.53,41951.51,40105.41,0.0,7258.43,7512.9,3894.04,5684.72
2022-02-21 02,92.77,41594.07,39466.07,0.0,7330.27,7487.27,3891.7200000000003,5750.59
2022-02-21 03,90.78,41514.61,39211.69,0.0,7211.7,7573.88,3874.2,5624.6
2022-02-21 04,90.24,41662.07,39415.46,0.0,7280.27,7806.96,3896.16,5617.49
2022-02-21 05,102.96,43484.07,41374.96,0.0,7472.0,8082.35,4112.12,6055.94
2022-02-21 06,108.01,48427.76,45383.07,0.0,7436.2,8030.68,5086.36,7025.72
2022-02-21 07,178.3,54974.57,50973.520000000004,0.69,7660.08,8112.65,6428.6,11508.220000000001
2022-02-21 08,188.72,58500.18,56023.770000000004,23.28,7583.75,8109.79,6937.28,13337.18
2022-02-21 09,216.0,60676.64,57040.75,40.0,7731.0,7937.24,7595.04,13633.26
2022-02-21 10,217.92,62304.16,54148.61,36.709999999999994,7641.61,7454.3,8343.44,14697.54
2022-02-21 11,199.8,62229.06,51360.96,89.03,7500.5,7085.6,8515.08,14653.66
2022-02-21 12,192.57,61419.43,48940.5,76.12,7553.84,6908.5,8059.84,14318.02
2022-02-21 13,161.95,59262.28,47866.89,151.44,7367.2,7800.5199999999995,6620.12,12149.99
2022-02-21 14,111.72,57055.8,48727.15,276.96999999999997,7423.17,7931.69,5912.88,8857.560000000001
2022-02-21 15,123.2,56515.55,50883.06,254.81,7785.07,8322.43,5750.719999999999,9155.73
2022-02-21 16,140.55,57813.73,53823.06,166.31,7452.01,8305.43,5987.0,10746.17
2022-02-21 17,171.45,61947.72,57461.51,28.16,7532.92,8038.17,6696.8,12826.08
2022-02-21 18,217.99,62990.9,58073.36,0.05,7590.06,7020.38,7367.12,15708.44
2022-02-21 19,219.9,61183.31,56079.64,0.0,7621.93,8204.91,6851.96,15670.55
2022-02-21 20,187.56,58603.47,53909.35,0.0,7566.27,8132.01,6383.68,14612.62
2022-02-21 21,157.3,54996.770000000004,51903.03,0.0,7324.610000000001,7593.98,6155.24,11307.71
2022-02-21 22,154.9,51294.35,49634.82,0.0,6804.35,6309.92,6160.5599999999995,9055.83
2022-02-21 23,149.9,48409.81,48027.33,0.0,6599.66,5448.81,5476.8,8145.32
2022-02-22 00,150.05,45631.37,46631.73,0.0,6486.03,5257.1900000000005,4487.2,7809.82
2022-02-22 01,140.0,43643.31,45438.83,0.0,6243.63,4674.950000000001,4142.6,7629.13
2022-02-22 02,163.76,42539.3,44625.39,0.0,5534.3,3771.46,4408.4,8512.86
2022-02-22 03,193.94,42233.340000000004,44397.17,0.0,4646.86,4153.639999999999,4457.56,9567.67
2022-02-22 04,196.39,42627.96,44492.83,0.0,4397.120000000001,4170.969999999999,4877.16,10129.25
2022-02-22 05,179.91,44140.95,45663.16,0.0,3698.85,3689.5,5947.92,12212.97
2022-02-22 06,219.02,48831.1,48937.14,0.0,3484.6099999999997,2979.6099999999997,7805.0,16332.560000000001
2022-02-22 07,236.0,54855.72,54516.74,7.1000000000000005,3268.5299999999997,2994.3900000000003,7941.5599999999995,18241.04
2022-02-22 08,211.59,57754.32,58613.57,115.66,4207.11,5849.59,7118.12,18113.66
2022-02-22 09,182.75,56910.63,58527.32,277.62,5213.37,6858.14,6352.52,16490.78
2022-02-22 10,136.91,56813.92,55238.15,326.01,5607.42,7830.03,6089.68,13176.1
2022-02-22 11,131.06,58128.32,52674.59,280.07,6572.63,8279.630000000001,6010.5599999999995,12144.28
2022-02-22 12,125.26,58978.52,50985.32,212.66,7156.83,8304.45,6236.44,12355.060000000001
2022-02-22 13,147.0,58683.29,50114.350000000006,126.46000000000001,7547.57,8308.65,6113.96,12648.189999999999
2022-02-22 14,141.8,58207.95,51504.97,96.39,7735.16,8307.93,5997.88,11213.11
2022-02-22 15,150.0,59028.600000000006,53407.770000000004,59.81,7860.66,8306.14,6097.04,12740.720000000001
2022-02-22 16,144.0,60194.26,55475.06,27.23,8004.49,8268.39,6291.0,12027.83
2022-02-22 17,167.0,62944.76,57275.69,4.74,8072.85,8180.79,6301.08,13554.76
2022-02-22 18,219.02,62609.479999999996,57179.270000000004,0.0,7922.9,7076.92,6573.12,15497.32
2022-02-22 19,192.0,60881.28,54728.28,0.0,6876.1,6287.610000000001,7083.08,16379.49
2022-02-22 20,167.0,58234.8,52830.450000000004,0.0,6539.6900000000005,6997.9,7024.64,13627.8
2022-02-22 21,148.98,55161.53,51166.92,0.0,6920.33,7827.09,6413.08,9074.6
2022-02-22 22,133.0,51744.909999999996,49229.59,0.0,7296.02,7832.27,6148.0,7229.38
2022-02-22 23,113.55,48701.36,47612.47,0.0,7256.68,6774.92,5997.4,7249.49
2022-02-23 00,119.3,45683.35,46437.36,0.0,6871.68,6115.33,6041.8,6404.99
2022-02-23 01,124.21,43654.24,44694.02,0.0,6385.74,6052.54,6259.24,6050.25
2022-02-23 02,160.0,42941.65,43880.84,0.0,6048.33,5859.3,6215.48,6155.16
2022-02-23 03,155.1,42606.1,43420.07,0.0,5768.32,5005.58,5998.76,6291.67
2022-02-23 04,155.1,42765.6,43279.24,0.0,5310.72,4377.09,6172.4800000000005,7387.32
2022-02-23 05,169.0,44500.96,44208.06,0.0,4811.71,3783.57,6705.76,12138.34
2022-02-23 06,184.2,49224.69,47871.51,0.0,4542.05,3162.21,7625.0,18721.34
2022-02-23 07,250.0,55330.35,53562.17,7.5200000000000005,4148.92,2795.98,8035.08,21132.190000000002
2022-02-23 08,265.64,56433.43,57751.1,135.47,3896.13,2960.99,8109.0,21147.739999999998
2022-02-23 09,226.7,52045.4,55861.95,410.77,3911.13,4103.66,7025.4400000000005,17639.71
2022-02-23 10,136.0,46917.89,56236.54,664.13,4345.12,5407.37,6179.48,10919.24
2022-02-23 11,103.51,43308.229999999996,54659.1,844.78,5111.0,5478.31,5205.28,7971.51
2022-02-23 12,89.9,41223.15,53901.33,926.97,6033.99,5900.11,4518.2,7582.6
2022-02-23 13,89.9,41398.01,53541.79,898.27,6898.75,6387.48,4503.28,7704.35
2022-02-23 14,100.1,43053.25,54161.229999999996,782.66,7160.53,6314.01,4613.68,8148.43
2022-02-23 15,110.0,46487.3,55943.61,566.39,6985.02,5617.27,5642.719999999999,8468.72
2022-02-23 16,162.8,52485.42,58149.61,289.18,6651.29,6683.82,6902.44,12972.74
2022-02-23 17,205.72,59780.71,61062.28,45.24,5931.83,8041.710000000001,7431.84,17850.27
2022-02-23 18,230.0,61647.86,61026.75,3.68,5655.74,8033.66,8483.0,19343.48
2022-02-23 19,236.86,60202.17,58805.36,0.92,5535.24,8149.9400000000005,8341.56,19001.23
2022-02-23 20,162.0,57930.88,56423.45,0.0,5718.15,8297.73,7514.84,17133.3
2022-02-23 21,164.9,54870.68,53967.68,0.0,6397.9400000000005,8362.779999999999,6521.24,12692.48
2022-02-23 22,189.94,51179.06,51451.090000000004,0.0,6664.53,8273.81,6547.84,9988.529999999999
2022-02-23 23,140.0,48270.77,49180.96,0.0,6886.82,8272.41,6320.32,8916.19
2022-02-24 00,131.7,45087.79,47130.270000000004,0.0,6979.21,8154.79,6167.8,8210.84
2022-02-24 01,120.0,43090.96,45437.82,0.0,7044.01,8266.04,5943.68,6813.24
2022-02-24 02,111.5,42260.16,44315.42,0.0,7040.9400000000005,8128.719999999999,4978.32,6466.3099999999995
2022-02-24 03,110.0,41509.06,43998.9,0.0,6903.55,7758.99,4541.08,7229.54
2022-02-24 04,112.2,41740.729999999996,43893.2,0.0,6865.06,7900.03,4599.4,7563.360000000001
2022-02-24 05,115.55,43460.71,45239.4,0.0,6729.68,8052.19,5262.84,7804.67
2022-02-24 06,168.43,47544.91,49447.55,0.0,6797.93,8295.78,6308.92,11578.63
2022-02-24 07,170.0,53874.44,55545.46,3.46,6830.18,8291.630000000001,7226.52,14707.83
2022-02-24 08,238.1,57001.47,59616.39,84.72,6931.67,8370.39,7783.4400000000005,15886.029999999999
2022-02-24 09,242.0,56280.19,60024.119999999995,277.88,7023.4400000000005,8198.29,8298.36,14891.48
2022-02-24 10,178.3,53243.55,58220.85,492.46000000000004,7147.93,6870.77,7300.52,12002.720000000001
2022-02-24 11,178.1,50218.09,54661.27,564.89,7153.97,5462.8099999999995,6394.04,11936.98
2022-02-24 12,178.1,52031.2,52238.71,624.89,7595.26,6538.75,6044.32,12052.25
2022-02-24 13,185.6,54759.59,52630.56,377.02,8021.76,5323.389999999999,6169.5599999999995,13558.720000000001
2022-02-24 14,186.0,58180.84,53551.92,132.78,7634.41,5783.98,6817.12,14888.1
2022-02-24 15,178.3,59270.16,55350.58,72.62,5838.7,6611.18,7488.96,16988.68
2022-02-24 16,205.0,59008.32,57652.15,79.14,6104.77,7122.97,7946.639999999999,15964.81
2022-02-24 17,189.79,61823.71,60595.1,27.75,6789.96,8072.469999999999,8350.039999999999,15765.27
2022-02-24 18,234.97,63055.729999999996,61242.42,0.08,7343.63,8223.22,8783.28,17510.050000000003
2022-02-24 19,200.0,61991.83,60136.43,0.0,6746.73,8463.33,8803.439999999999,17609.57
2022-02-24 20,206.0,59288.259999999995,57582.81,0.0,6573.58,8430.52,8815.400000000001,17472.21
2022-02-24 21,207.0,55811.28,54254.96,0.0,6785.38,8457.42,8475.0,14213.05
2022-02-24 22,190.98,52230.22,51149.76,0.0,7223.22,8294.26,7794.64,9792.57
2022-02-24 23,149.93,49346.78,48298.9,0.0,7118.97,8446.21,7000.72,7578.72
2022-02-25 00,169.8,46744.5,46559.97,0.0,7071.62,8326.59,6355.24,6324.7
2022-02-25 01,130.0,44742.45,45323.09,0.0,7115.1900000000005,8436.26,6102.88,5814.41
2022-02-25 02,126.37,43571.85,44285.34,0.0,7255.18,8427.86,5357.92,5845.38
2022-02-25 03,122.31,42983.56,43616.259999999995,0.0,7255.45,8388.24,5108.76,5583.43
2022-02-25 04,122.85,43135.01,43820.78,0.0,7437.4,8424.55,5069.36,5586.83
2022-02-25 05,129.9,44598.02,44935.729999999996,0.0,7275.88,8421.849999999999,5928.24,5977.57
2022-02-25 06,215.7,48440.68,48278.83,0.0,7272.99,8231.95,7494.44,7690.95
2022-02-25 07,248.1,54365.5,53369.259999999995,4.29,7182.14,8427.02,8405.36,12242.86
2022-02-25 08,272.6,57227.64,57552.05,75.11,6853.55,8442.89,8728.76,13522.9
2022-02-25 09,292.0,55532.54,57976.43,364.23,6967.28,8379.82,8071.68,12149.46
2022-02-25 10,218.3,54219.41,56324.69,380.08,7164.78,8337.42,7433.4,10185.59
2022-02-25 11,129.9,53338.69,54135.24,521.07,7284.22,8229.61,6041.88,8875.85
2022-02-25 12,111.19,50880.21,52555.64,530.96,6946.69,7563.92,4931.08,8200.49
2022-02-25 13,111.92,49698.8,52846.68,700.75,7039.13,7567.12,4579.84,8368.279999999999
2022-02-25 14,120.71,48641.43,53764.08,588.25,6663.360000000001,7379.68,4819.56,9120.189999999999
2022-02-25 15,123.6,49399.520000000004,54803.85,490.02,6291.59,5849.84,5847.12,10122.88
2022-02-25 16,231.0,51975.58,57350.009999999995,262.6,5649.09,4878.9800000000005,7532.6,12605.5
2022-02-25 17,309.9,57619.38,61368.33,64.83,5139.26,3939.41,8227.24,19426.98
2022-02-25 18,410.08,60248.35,62386.100000000006,0.58,4206.05,3398.9700000000003,8405.08,22623.190000000002
2022-02-25 19,375.0,59118.4,59953.009999999995,0.0,4024.24,2919.6,8377.84,23170.72
2022-02-25 20,319.9,56320.66,57551.41,0.0,3395.4700000000003,2519.62,8047.6,23163.65
2022-02-25 21,247.8,53211.51,54426.0,0.0,2743.51,2112.04,8046.4400000000005,22522.07
2022-02-25 22,299.0,50341.11,51090.44,0.0,2128.4,1859.72,7210.76,21714.92
2022-02-25 23,282.5,47982.01,48767.69,0.0,2163.55,1319.13,6479.04,19220.83
2022-02-26 00,300.4,45486.94,46553.22,0.0,1684.3400000000001,1142.29,4966.24,17247.29
2022-02-26 01,300.1,43689.81,44930.09,0.0,1344.17,886.76,4793.12,16930.85
2022-02-26 02,275.0,42697.38,43485.4,0.0,830.14,497.64,4223.24,16514.98
2022-02-26 03,219.03,42549.57,42733.79,0.0,537.5799999999999,351.01,4382.76,14434.58
2022-02-26 04,238.2,42228.13,42519.18,0.0,603.3399999999999,337.58,4504.799999999999,14249.77
2022-02-26 05,237.17,42514.41,42806.09,0.0,559.09,265.15,4857.72,14432.849999999999
2022-02-26 06,249.98,44573.4,43964.83,0.0,517.07,260.14,4777.84,15727.17
2022-02-26 07,263.46,47015.98,46149.49,13.91,468.07,337.11,4091.16,16614.42
2022-02-26 08,275.57,47150.020000000004,47731.45,177.49,424.62,443.3,3694.64,16254.59
2022-02-26 09,267.37,44444.72,45795.57,436.99,468.74,351.08,3537.88,15569.62
2022-02-26 10,245.75,40777.71,41857.57,675.96,534.3,439.3,3692.76,12757.7
2022-02-26 11,213.02,38143.91,38354.83,854.51,511.49,639.5,4044.3199999999997,7713.62
2022-02-26 12,196.64,36618.94,35964.81,934.71,481.15999999999997,720.78,4081.52,7060.52
2022-02-26 13,178.97,35902.42,35038.58,911.99,468.3,692.5799999999999,4043.6400000000003,6809.5199999999995
2022-02-26 14,177.04,36389.06,37217.93,803.3,645.08,701.4300000000001,3951.8,6642.110000000001
2022-02-26 15,197.47,38604.61,41309.08,598.2,777.75,783.8199999999999,3945.3599999999997,7953.98
2022-02-26 16,225.08,43137.74,45323.729999999996,328.6,909.73,984.24,3958.6,14575.7
2022-02-26 17,259.9,50394.0,49624.6,93.85,1284.76,1622.03,4530.32,23639.09
2022-02-26 18,299.0,54989.04,50937.29,1.67,1447.06,2507.27,4937.96,26570.579999999998
2022-02-26 19,300.7,54617.33,49514.09,0.0,2010.3899999999999,2615.86,4934.12,27304.09
2022-02-26 20,277.91,52569.130000000005,47844.82,0.0,2527.65,4099.55,4939.68,25925.309999999998
2022-02-26 21,235.8,49950.18,46497.1,0.0,2756.55,4095.8999999999996,4940.12,19436.34
2022-02-26 22,242.15,47796.130000000005,44948.67,0.0,3756.76,4748.96,4927.2,14019.75
2022-02-26 23,212.09,45930.89,43261.49,0.0,4648.46,5764.08,4909.16,10220.78
2022-02-27 00,195.65,43677.89,42476.15,0.0,4716.64,5444.4,4659.2,8426.58
2022-02-27 01,180.7,42073.15,41772.11,0.0,4431.629999999999,5713.67,4508.24,8298.58
2022-02-27 02,174.44,41051.909999999996,41562.3,0.0,3986.41,6491.52,4240.96,8323.98
2022-02-27 03,172.31,40661.55,41229.04,0.0,4186.96,6179.24,4176.12,7703.62
2022-02-27 04,174.5,40506.369999999995,41705.729999999996,0.0,4203.3,6072.799999999999,4178.08,7668.5599999999995
2022-02-27 05,177.1,40689.28,41827.72,0.0,3812.17,5931.13,4176.4400000000005,7782.9800000000005
2022-02-27 06,186.05,41755.61,41563.8,0.0,3512.19,5352.04,4227.16,7797.35
2022-02-27 07,191.54,42884.71,42319.67,14.26,3819.98,4841.9,4284.0,8103.719999999999
2022-02-27 08,189.37,41935.06,43554.43,182.54000000000002,3923.7,4261.87,4288.44,7192.47
2022-02-27 09,167.44,38887.39,44879.979999999996,477.38,3092.86,4340.58,3947.92,6838.42
2022-02-27 10,139.8,35307.23,44832.34,739.64,2774.33,4077.13,3664.48,6616.75
2022-02-27 11,131.41,32638.09,43831.81,913.79,3247.8599999999997,4476.77,3521.84,6340.5599999999995
2022-02-27 12,116.53,31498.11,43151.8,994.02,4055.3199999999997,5025.889999999999,3267.44,6645.02
2022-02-27 13,97.26,30906.68,43356.270000000004,975.88,3630.93,4309.969999999999,3169.04,6288.93
2022-02-27 14,111.68,31781.21,43356.659999999996,856.49,4331.39,4247.07,3258.3199999999997,7070.7
2022-02-27 15,151.54,34631.1,44068.29,662.22,4097.63,3219.58,3528.52,7684.6
2022-02-27 16,176.15,40057.64,46134.9,378.3,3700.43,3508.34,3870.92,8160.66
2022-02-27 17,229.9,48355.99,48986.5,94.22,3237.75,4180.18,4703.4,12162.01
2022-02-27 18,275.76,53380.05,49485.72,1.1600000000000001,3144.4700000000003,5431.36,4941.88,14298.55
2022-02-27 19,281.86,53758.73,47645.270000000004,0.0,4201.92,7659.68,4932.0,13163.15
2022-02-27 20,275.13,51981.57,46569.86,0.0,5517.24,8210.98,4936.4800000000005,12678.99
2022-02-27 21,202.6,49956.92,45455.740000000005,0.0,6017.12,8231.79,4914.6,10213.61
2022-02-27 22,221.3,47755.6,44751.99,0.0,6226.97,7441.73,4626.88,11008.220000000001
2022-02-27 23,194.78,44978.76,42772.53,0.0,6330.62,6483.83,4497.96,9536.31
2022-02-28 00,168.04,42968.06,40785.67,0.0,6111.32,6498.78,4761.36,8815.529999999999
2022-02-28 01,162.23,41303.2,39485.77,0.0,5824.51,6215.29,4768.84,8224.75
2022-02-28 02,183.68,40934.71,39165.62,0.0,5068.75,7132.74,4762.4,8100.09
2022-02-28 03,170.59,41064.39,39051.29,0.0,4290.82,7501.54,4789.76,8214.19
2022-02-28 04,197.0,41596.63,39237.6,0.0,4251.110000000001,7645.21,4807.32,8760.29
2022-02-28 05,217.0,43151.35,41021.270000000004,0.0,4203.24,7457.61,4893.2,11414.029999999999
2022-02-28 06,284.97,47677.27,45057.85,0.0,4209.78,6722.45,4940.04,19143.01
2022-02-28 07,322.9,53094.51,50714.909999999996,18.34,3790.36,5510.47,5232.88,23499.15
2022-02-28 08,308.9,53295.880000000005,54958.58,205.48,3217.11,3914.62,5397.76,24334.0
2022-02-28 09,248.0,49268.38,55946.63,497.55,2606.61,3735.09,5916.6,19956.96
2022-02-28 10,194.8,44350.2,53860.11,756.79,2490.19,3207.8199999999997,5947.84,12683.15
2022-02-28 11,152.69,40750.1,51311.02,928.29,2020.87,2886.15,5506.68,10702.9
2022-02-28 12,137.09,38597.04,49158.729999999996,1005.69,1777.06,2623.7200000000003,5478.52,10789.130000000001
2022-02-28 13,142.64,38274.229999999996,47390.28,980.03,1898.04,2820.96,5521.8,10381.58
2022-02-28 14,141.31,39465.82,47425.57,864.87,2489.4300000000003,2633.4300000000003,5680.280000000001,10216.52
2022-02-28 15,194.0,42396.08,48952.86,669.8199999999999,2840.31,2298.97,6130.96,12285.86
2022-02-28 16,253.79,47798.21,52025.880000000005,355.24,2851.49,2288.9900000000002,6898.4400000000005,18471.68
2022-02-28 17,280.56,55779.29,56130.7,77.28,2965.2,2787.6,7172.5599999999995,23960.43
2022-02-28 18,300.0,59532.57,57207.37,0.85,3502.9,3115.35,7143.76,25609.2
2022-02-28 19,346.0,59012.74,55436.96,0.0,3997.05,3420.87,7446.0,25405.17
2022-02-28 20,221.7,56817.07,53670.24,0.0,4152.91,3577.2,6879.4,23645.91
2022-02-28 21,212.1,53732.06,51239.8,0.0,3730.81,3926.9700000000003,6699.6,19218.45
2022-02-28 22,211.0,50483.18,48498.57,0.0,4441.12,3758.03,6777.0,15702.84
2022-02-28 23,174.9,47358.94,46722.16,0.0,4396.2,3263.54,6879.76,12892.71
2022-03-01 00,174.0,44744.479999999996,45131.88,0.0,4000.92,2839.9300000000003,6921.76,12642.67
2022-03-01 01,181.0,42622.11,43932.54,0.0,3470.12,2201.8900000000003,7185.0,11994.67
2022-03-01 02,169.3,41742.43,43200.74,0.0,2744.55,1960.17,7140.77,11768.94
2022-03-01 03,199.97,41262.17,43155.78,0.0,2199.49,1230.29,7480.92,11957.41
2022-03-01 04,216.3,41500.16,43585.380000000005,0.0,2109.87,770.63,7548.2,13571.24
2022-03-01 05,186.99,43429.22,45069.62,0.0,1959.67,453.9,8789.16,16125.529999999999
2022-03-01 06,268.04,47731.770000000004,48755.93,0.0,1788.0900000000001,251.24,9193.69,23291.91
2022-03-01 07,273.0,53974.86,54472.83,13.3,1459.2,139.99,9940.91,29044.84
2022-03-01 08,291.0,56667.23,58005.95,136.06,1033.77,120.32,10223.89,29414.48
2022-03-01 09,254.2,57404.01,57154.130000000005,244.98000000000002,706.45,28.56,10358.83,30520.050000000003
2022-03-01 10,273.94,55695.72,53699.65,470.19,520.44,0.48,11488.17,30069.02
2022-03-01 11,222.33,54444.99,51769.22,574.01,397.03999999999996,0.0,11715.09,27127.76
2022-03-01 12,220.0,52292.55,49739.979999999996,705.51,319.07,0.41,10972.92,25889.71
2022-03-01 13,221.5,53333.14,49253.81,425.81,316.83,12.33,11517.82,27467.66
2022-03-01 14,235.02,54613.259999999995,50824.6,352.73,310.08,138.8,11473.42,28844.93
2022-03-01 15,261.24,55895.11,52768.46000000001,221.99,302.55,135.3,11966.56,31514.86
2022-03-01 16,283.2,57208.57,54579.68,120.55,301.47,68.66,12063.7,34483.68
2022-03-01 17,315.87,60672.93,56381.69,24.029999999999998,344.14,84.64,12183.14,35547.93
2022-03-01 18,362.75,61605.15,55930.51,0.04,452.9,227.78,12236.54,36028.61
2022-03-01 19,354.11,60213.26,53904.86,0.0,632.53,308.05,12248.97,35986.03
2022-03-01 20,315.87,57421.92,52531.56,0.0,853.9300000000001,467.15,12119.89,36075.41
2022-03-01 21,286.0,53967.49,51180.78,0.0,928.28,702.56,12076.5,36534.4
2022-03-01 22,266.94,50499.380000000005,49101.13,0.0,1071.46,679.8199999999999,12222.96,36205.7
2022-03-01 23,223.4,47637.229999999996,47463.29,0.0,1180.42,973.89,12116.42,32671.28
2022-03-02 00,251.04,44454.39,45491.56,0.0,1198.73,1191.78,11899.19,26921.65
2022-03-02 01,248.43,42571.91,43842.34,0.0,1169.17,1019.6999999999999,12325.84,21636.22
2022-03-02 02,242.06,41614.520000000004,43072.25,0.0,1065.6999999999998,912.87,12477.78,20090.76
2022-03-02 03,233.14,41593.44,42767.75,0.0,1104.23,1333.79,13020.99,19083.66
2022-03-02 04,233.62,41935.74,42898.22,0.0,1404.3200000000002,1349.31,13083.65,19204.89
2022-03-02 05,250.0,43119.66,44133.76,0.0,1972.8000000000002,1434.49,13858.95,20055.07
2022-03-02 06,231.1,48147.81,48021.72,0.0,2168.0,1927.41,14515.93,21224.36
2022-03-02 07,242.09,53614.18,53722.34,20.119999999999997,2093.66,1900.66,14534.9,25380.1
2022-03-02 08,304.99,54156.07,56976.57,181.96,2024.5900000000001,2046.44,14708.83,26097.989999999998
2022-03-02 09,298.1,50331.76,55951.89,443.49,1571.07,2071.91,14680.43,25022.760000000002
2022-03-02 10,223.7,45542.25,52544.55,719.6099999999999,1105.45,2200.37,13209.6,21314.66
2022-03-02 11,220.9,41648.56,50259.11,899.63,1062.04,1993.3,10813.5,18434.09
2022-03-02 12,199.9,39579.2,47559.28,982.52,972.47,1861.99,10242.35,17076.32
2022-03-02 13,180.0,39774.44,47174.34,956.18,897.44,1442.35,10499.130000000001,16945.69
2022-03-02 14,220.4,41053.89,47976.95,837.82,1140.0,1342.3600000000001,11782.23,18153.34
2022-03-02 15,220.5,44017.23,49930.05,657.14,1296.53,1432.29,13269.1,19062.71
2022-03-02 16,225.1,49131.14,53217.06,356.98,1599.64,1745.82,14972.9,22480.95
2022-03-02 17,242.06,56717.45,57787.36,90.52,1619.05,1718.15,15335.78,28592.510000000002
2022-03-02 18,290.11,59543.89,58614.21,1.27,2035.8,1894.18,15453.04,30900.0
2022-03-02 19,304.0,59259.6,56527.46,0.0,2733.57,2103.92,15324.86,30885.93
2022-03-02 20,249.9,56689.28,54333.72,0.0,3367.01,2371.33,15156.72,29921.68
2022-03-02 21,231.1,53782.94,51920.32,0.0,3689.0299999999997,2186.06,15108.220000000001,27464.88
2022-03-02 22,265.78,50211.14,48968.83,0.0,3759.41,2044.69,15228.67,26700.260000000002
2022-03-02 23,249.27,47326.65,46790.24,0.0,3555.23,1844.11,14776.51,25380.96
2022-03-03 00,331.16,44404.96,44695.1,0.0,3339.89,1678.48,14655.32,22581.98
2022-03-03 01,322.53,42400.8,42818.979999999996,0.0,3354.88,1516.67,14906.59,17813.0
2022-03-03 02,316.0,41529.96,41892.64,0.0,2993.2799999999997,1700.24,14760.93,16307.51
2022-03-03 03,307.01,41293.020000000004,41367.25,0.0,2498.55,1444.25,14801.77,16520.27
2022-03-03 04,307.3,41570.2,41303.380000000005,0.0,2295.9700000000003,1359.49,14730.779999999999,16627.85
2022-03-03 05,332.27,43352.759999999995,42782.41,0.0,2132.62,1159.55,14946.86,19394.82
2022-03-03 06,368.6,48167.41,46689.65,0.0,2255.26,1188.4099999999999,15058.29,24783.6
2022-03-03 07,405.0,53604.31,52897.64,24.04,2794.64,1569.34,14669.65,26461.4
2022-03-03 08,400.0,53554.88,56212.76,194.54,2524.1,1946.06,14622.789999999999,26301.2
2022-03-03 09,355.15,49024.56,55341.73,492.43,2178.73,1757.95,14633.68,24433.1
2022-03-03 10,264.98,43890.2,52201.47,751.97,1376.85,1480.02,13278.38,14693.550000000001
2022-03-03 11,268.14,40291.56,47541.61,927.6600000000001,1274.4099999999999,1471.31,11633.86,10702.17
