"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"04/01/2024 08:45 - 04/01/2024 09:00","BZN|NL","15996.52","13594.72"
"04/01/2024 09:00 - 04/01/2024 09:15","BZN|NL","16142.02","13708.52"
"04/01/2024 09:15 - 04/01/2024 09:30","BZN|NL","16255.81","13803.85"
"04/01/2024 09:30 - 04/01/2024 09:45","BZN|NL","16303.17","13774.40"
"04/01/2024 09:45 - 04/01/2024 10:00","BZN|NL","16297.50","13701.49"
"04/01/2024 10:00 - 04/01/2024 10:15","BZN|NL","16258.18","13609.33"
"04/01/2024 10:15 - 04/01/2024 10:30","BZN|NL","16189.06","13481.03"
"04/01/2024 10:30 - 04/01/2024 10:45","BZN|NL","16137.64","13382.40"
"04/01/2024 10:45 - 04/01/2024 11:00","BZN|NL","16075.41","13320.23"
"04/01/2024 11:00 - 04/01/2024 11:15","BZN|NL","15982.95","13180.42"
"04/01/2024 11:15 - 04/01/2024 11:30","BZN|NL","15944.36","12957.81"
"04/01/2024 11:30 - 04/01/2024 11:45","BZN|NL","15879.25","12977.46"
"04/01/2024 11:45 - 04/01/2024 12:00","BZN|NL","15844.77","12877.61"
"04/01/2024 12:00 - 04/01/2024 12:15","BZN|NL","15824.36","12888.07"
"04/01/2024 12:15 - 04/01/2024 12:30","BZN|NL","15773.18","12810.08"
"04/01/2024 12:30 - 04/01/2024 12:45","BZN|NL","15682.52","12736.91"
"04/01/2024 12:45 - 04/01/2024 13:00","BZN|NL","15698.63","12701.35"
"04/01/2024 13:00 - 04/01/2024 13:15","BZN|NL","15705.85","12745.18"
"04/01/2024 13:15 - 04/01/2024 13:30","BZN|NL","15762.98","12790.66"
"04/01/2024 13:30 - 04/01/2024 13:45","BZN|NL","15723.03","12826.66"
"04/01/2024 13:45 - 04/01/2024 14:00","BZN|NL","15661.06","12860.82"
"04/01/2024 14:00 - 04/01/2024 14:15","BZN|NL","15621.19","12879.41"
"04/01/2024 14:15 - 04/01/2024 14:30","BZN|NL","15635.36","12854.84"
"04/01/2024 14:30 - 04/01/2024 14:45","BZN|NL","15639.16","12905.43"
"04/01/2024 14:45 - 04/01/2024 15:00","BZN|NL","15729.59","12950.48"
"04/01/2024 15:00 - 04/01/2024 15:15","BZN|NL","15766.24","13038.51"
"04/01/2024 15:15 - 04/01/2024 15:30","BZN|NL","15792.38","13204.59"
"04/01/2024 15:30 - 04/01/2024 15:45","BZN|NL","15860.65","13420.41"
"04/01/2024 15:45 - 04/01/2024 16:00","BZN|NL","15967.59","13542.71"
"04/01/2024 16:00 - 04/01/2024 16:15","BZN|NL","16038.79","13708.83"
"04/01/2024 16:15 - 04/01/2024 16:30","BZN|NL","16208.65","13807.38"
"04/01/2024 16:30 - 04/01/2024 16:45","BZN|NL","16456.46","13809.76"
"04/01/2024 16:45 - 04/01/2024 17:00","BZN|NL","16771.75","13899.59"
"04/01/2024 17:00 - 04/01/2024 17:15","BZN|NL","16903.02","13965.53"
"04/01/2024 17:15 - 04/01/2024 17:30","BZN|NL","17181.22","13960.94"
"04/01/2024 17:30 - 04/01/2024 17:45","BZN|NL","17286.43","14024.01"
"04/01/2024 17:45 - 04/01/2024 18:00","BZN|NL","17228.18","13998.27"
"04/01/2024 18:00 - 04/01/2024 18:15","BZN|NL","16875.56","13854.67"
"04/01/2024 18:15 - 04/01/2024 18:30","BZN|NL","16614.40","13580.87"
"04/01/2024 18:30 - 04/01/2024 18:45","BZN|NL","16469.85","13396.64"
"04/01/2024 18:45 - 04/01/2024 19:00","BZN|NL","16337.25","13266.56"
"04/01/2024 19:00 - 04/01/2024 19:15","BZN|NL","16150.35","13114.89"
"04/01/2024 19:15 - 04/01/2024 19:30","BZN|NL","15990.63","12874.82"
"04/01/2024 19:30 - 04/01/2024 19:45","BZN|NL","15847.28","12741.49"
"04/01/2024 19:45 - 04/01/2024 20:00","BZN|NL","15791.00","12702.89"
"04/01/2024 20:00 - 04/01/2024 20:15","BZN|NL","15623.30","12624.23"
"04/01/2024 20:15 - 04/01/2024 20:30","BZN|NL","15381.52","12544.88"
"04/01/2024 20:30 - 04/01/2024 20:45","BZN|NL","15201.20","12471.43"
"04/01/2024 20:45 - 04/01/2024 21:00","BZN|NL","15063.45","12357.75"
"04/01/2024 21:00 - 04/01/2024 21:15","BZN|NL","14857.48","12243.64"
"04/01/2024 21:15 - 04/01/2024 21:30","BZN|NL","14660.81","12119.68"
"04/01/2024 21:30 - 04/01/2024 21:45","BZN|NL","14461.08","12022.72"
"04/01/2024 21:45 - 04/01/2024 22:00","BZN|NL","14308.33","11858.39"
"04/01/2024 22:00 - 04/01/2024 22:15","BZN|NL","14026.26","11708.49"
"04/01/2024 22:15 - 04/01/2024 22:30","BZN|NL","13821.22","11486.71"
"04/01/2024 22:30 - 04/01/2024 22:45","BZN|NL","13559.01","11323.35"
"04/01/2024 22:45 - 04/01/2024 23:00","BZN|NL","13379.97","11174.51"
"04/01/2024 23:00 - 04/01/2024 23:15","BZN|NL","13218.01","11051.51"
"04/01/2024 23:15 - 04/01/2024 23:30","BZN|NL","13089.12","10935.53"
"04/01/2024 23:30 - 04/01/2024 23:45","BZN|NL","12901.25","10824.73"
"04/01/2024 23:45 - 05/01/2024 00:00","BZN|NL","12763.87","10671.90"
"05/01/2024 00:00 - 05/01/2024 00:15","BZN|NL","12543.77","10650.20"
"05/01/2024 00:15 - 05/01/2024 00:30","BZN|NL","12423.43","10692.88"
"05/01/2024 00:30 - 05/01/2024 00:45","BZN|NL","12326.71","10609.87"
"05/01/2024 00:45 - 05/01/2024 01:00","BZN|NL","12205.20","10508.13"
"05/01/2024 01:00 - 05/01/2024 01:15","BZN|NL","12131.82","10376.31"
"05/01/2024 01:15 - 05/01/2024 01:30","BZN|NL","12040.77","10238.83"
"05/01/2024 01:30 - 05/01/2024 01:45","BZN|NL","11943.70","10130.34"
"05/01/2024 01:45 - 05/01/2024 02:00","BZN|NL","11816.77","10057.81"
"05/01/2024 02:00 - 05/01/2024 02:15","BZN|NL","11772.39","9974.09"
"05/01/2024 02:15 - 05/01/2024 02:30","BZN|NL","11716.88","9888.76"
"05/01/2024 02:30 - 05/01/2024 02:45","BZN|NL","11652.45","9864.40"
"05/01/2024 02:45 - 05/01/2024 03:00","BZN|NL","11607.44","9833.08"
"05/01/2024 03:00 - 05/01/2024 03:15","BZN|NL","11588.91","9802.22"
"05/01/2024 03:15 - 05/01/2024 03:30","BZN|NL","11540.35","9808.58"
"05/01/2024 03:30 - 05/01/2024 03:45","BZN|NL","11520.60","9789.35"
"05/01/2024 03:45 - 05/01/2024 04:00","BZN|NL","11479.94","9796.91"
"05/01/2024 04:00 - 05/01/2024 04:15","BZN|NL","11512.72","9796.98"
"05/01/2024 04:15 - 05/01/2024 04:30","BZN|NL","11486.65","9787.13"
"05/01/2024 04:30 - 05/01/2024 04:45","BZN|NL","11510.91","9772.90"
"05/01/2024 04:45 - 05/01/2024 05:00","BZN|NL","11553.34","9776.76"
"05/01/2024 05:00 - 05/01/2024 05:15","BZN|NL","11713.55","9796.49"
"05/01/2024 05:15 - 05/01/2024 05:30","BZN|NL","11842.64","9900.33"
"05/01/2024 05:30 - 05/01/2024 05:45","BZN|NL","12008.27","10013.03"
"05/01/2024 05:45 - 05/01/2024 06:00","BZN|NL","12160.11","10097.37"
"05/01/2024 06:00 - 05/01/2024 06:15","BZN|NL","12583.55","10315.67"
"05/01/2024 06:15 - 05/01/2024 06:30","BZN|NL","12805.54","10640.28"
"05/01/2024 06:30 - 05/01/2024 06:45","BZN|NL","13063.22","10872.59"
"05/01/2024 06:45 - 05/01/2024 07:00","BZN|NL","13299.45","11073.35"
"05/01/2024 07:00 - 05/01/2024 07:15","BZN|NL","13738.32","11359.54"
"05/01/2024 07:15 - 05/01/2024 07:30","BZN|NL","14077.51","11802.92"
"05/01/2024 07:30 - 05/01/2024 07:45","BZN|NL","14505.20","12201.97"
"05/01/2024 07:45 - 05/01/2024 08:00","BZN|NL","14892.52","12437.42"
"05/01/2024 08:00 - 05/01/2024 08:15","BZN|NL","15309.52","12689.76"
"05/01/2024 08:15 - 05/01/2024 08:30","BZN|NL","15619.07","13017.98"
"05/01/2024 08:30 - 05/01/2024 08:45","BZN|NL","15875.63","13228.79"
"05/01/2024 08:45 - 05/01/2024 09:00","BZN|NL","16099.19","13355.01"
"05/01/2024 09:00 - 05/01/2024 09:15","BZN|NL","16175.57","13384.76"
"05/01/2024 09:15 - 05/01/2024 09:30","BZN|NL","16219.45","13420.10"
"05/01/2024 09:30 - 05/01/2024 09:45","BZN|NL","16403.18","13473.73"
"05/01/2024 09:45 - 05/01/2024 10:00","BZN|NL","16538.60","13280.82"
"05/01/2024 10:00 - 05/01/2024 10:15","BZN|NL","16600.70","13252.54"
"05/01/2024 10:15 - 05/01/2024 10:30","BZN|NL","16628.60","13109.24"
"05/01/2024 10:30 - 05/01/2024 10:45","BZN|NL","16594.02","13008.33"
"05/01/2024 10:45 - 05/01/2024 11:00","BZN|NL","16558.14","12928.11"
"05/01/2024 11:00 - 05/01/2024 11:15","BZN|NL","16557.60","12844.43"
"05/01/2024 11:15 - 05/01/2024 11:30","BZN|NL","16617.25","12692.29"
"05/01/2024 11:30 - 05/01/2024 11:45","BZN|NL","16583.71","12583.72"
"05/01/2024 11:45 - 05/01/2024 12:00","BZN|NL","16579.00","12527.00"
"05/01/2024 12:00 - 05/01/2024 12:15","BZN|NL","16665.97","12442.81"
"05/01/2024 12:15 - 05/01/2024 12:30","BZN|NL","16577.98","12298.92"
"05/01/2024 12:30 - 05/01/2024 12:45","BZN|NL","16508.63","12220.89"
"05/01/2024 12:45 - 05/01/2024 13:00","BZN|NL","16457.57","12237.88"
"05/01/2024 13:00 - 05/01/2024 13:15","BZN|NL","16585.95","12247.64"
"05/01/2024 13:15 - 05/01/2024 13:30","BZN|NL","16611.07","12270.43"
"05/01/2024 13:30 - 05/01/2024 13:45","BZN|NL","16561.96","12325.53"
"05/01/2024 13:45 - 05/01/2024 14:00","BZN|NL","16566.15","12352.86"
"05/01/2024 14:00 - 05/01/2024 14:15","BZN|NL","16486.34","12395.34"
"05/01/2024 14:15 - 05/01/2024 14:30","BZN|NL","16508.71","12528.43"
"05/01/2024 14:30 - 05/01/2024 14:45","BZN|NL","16461.82","12674.09"
"05/01/2024 14:45 - 05/01/2024 15:00","BZN|NL","16342.78","12782.71"
"05/01/2024 15:00 - 05/01/2024 15:15","BZN|NL","16396.92","12935.67"
"05/01/2024 15:15 - 05/01/2024 15:30","BZN|NL","16347.42","13095.30"
"05/01/2024 15:30 - 05/01/2024 15:45","BZN|NL","16353.45","13367.87"
"05/01/2024 15:45 - 05/01/2024 16:00","BZN|NL","16452.38","13830.37"
"05/01/2024 16:00 - 05/01/2024 16:15","BZN|NL","16614.78","13542.47"
"05/01/2024 16:15 - 05/01/2024 16:30","BZN|NL","16663.95","13413.48"
"05/01/2024 16:30 - 05/01/2024 16:45","BZN|NL","16818.85","13411.83"
"05/01/2024 16:45 - 05/01/2024 17:00","BZN|NL","17084.72","13424.87"
"05/01/2024 17:00 - 05/01/2024 17:15","BZN|NL","17221.94","13427.05"
"05/01/2024 17:15 - 05/01/2024 17:30","BZN|NL","17345.15","13442.82"
"05/01/2024 17:30 - 05/01/2024 17:45","BZN|NL","17406.12","13522.61"
"05/01/2024 17:45 - 05/01/2024 18:00","BZN|NL","17353.16","13593.81"
"05/01/2024 18:00 - 05/01/2024 18:15","BZN|NL","16986.12","13584.06"
"05/01/2024 18:15 - 05/01/2024 18:30","BZN|NL","16766.72","13387.35"
"05/01/2024 18:30 - 05/01/2024 18:45","BZN|NL","16517.94","13277.87"
"05/01/2024 18:45 - 05/01/2024 19:00","BZN|NL","16348.91","13143.38"
"05/01/2024 19:00 - 05/01/2024 19:15","BZN|NL","16140.01","12976.73"
"05/01/2024 19:15 - 05/01/2024 19:30","BZN|NL","15933.45","12744.38"
"05/01/2024 19:30 - 05/01/2024 19:45","BZN|NL","15719.45","12576.49"
"05/01/2024 19:45 - 05/01/2024 20:00","BZN|NL","15610.59","12532.03"
"05/01/2024 20:00 - 05/01/2024 20:15","BZN|NL","15392.03","12421.11"
"05/01/2024 20:15 - 05/01/2024 20:30","BZN|NL","15229.56","12188.07"
"05/01/2024 20:30 - 05/01/2024 20:45","BZN|NL","15004.89","12020.98"
"05/01/2024 20:45 - 05/01/2024 21:00","BZN|NL","14884.37","11897.34"
"05/01/2024 21:00 - 05/01/2024 21:15","BZN|NL","14588.54","11778.65"
"05/01/2024 21:15 - 05/01/2024 21:30","BZN|NL","14418.25","11681.60"
"05/01/2024 21:30 - 05/01/2024 21:45","BZN|NL","14225.31","11576.24"
"05/01/2024 21:45 - 05/01/2024 22:00","BZN|NL","14069.39","11480.54"
"05/01/2024 22:00 - 05/01/2024 22:15","BZN|NL","13762.40","11364.68"
"05/01/2024 22:15 - 05/01/2024 22:30","BZN|NL","13596.52","11216.50"
"05/01/2024 22:30 - 05/01/2024 22:45","BZN|NL","13400.14","11085.47"
"05/01/2024 22:45 - 05/01/2024 23:00","BZN|NL","13232.18","10919.91"
"05/01/2024 23:00 - 05/01/2024 23:15","BZN|NL","13033.81","10805.97"
"05/01/2024 23:15 - 05/01/2024 23:30","BZN|NL","12898.25","10694.49"
"05/01/2024 23:30 - 05/01/2024 23:45","BZN|NL","12781.57","10598.86"
"05/01/2024 23:45 - 06/01/2024 00:00","BZN|NL","12584.23","10524.37"
"06/01/2024 00:00 - 06/01/2024 00:15","BZN|NL","12433.53","10552.14"
"06/01/2024 00:15 - 06/01/2024 00:30","BZN|NL","12309.65","10441.68"
"06/01/2024 00:30 - 06/01/2024 00:45","BZN|NL","12186.29","10346.20"
"06/01/2024 00:45 - 06/01/2024 01:00","BZN|NL","12027.18","10245.31"
"06/01/2024 01:00 - 06/01/2024 01:15","BZN|NL","11957.41","10150.09"
"06/01/2024 01:15 - 06/01/2024 01:30","BZN|NL","11850.01","10011.76"
"06/01/2024 01:30 - 06/01/2024 01:45","BZN|NL","11736.91","9916.03"
"06/01/2024 01:45 - 06/01/2024 02:00","BZN|NL","11685.82","9848.38"
"06/01/2024 02:00 - 06/01/2024 02:15","BZN|NL","11545.25","9840.97"
"06/01/2024 02:15 - 06/01/2024 02:30","BZN|NL","11450.34","9890.10"
"06/01/2024 02:30 - 06/01/2024 02:45","BZN|NL","11406.65","9921.41"
"06/01/2024 02:45 - 06/01/2024 03:00","BZN|NL","11313.26","9908.12"
"06/01/2024 03:00 - 06/01/2024 03:15","BZN|NL","11371.60","9947.12"
"06/01/2024 03:15 - 06/01/2024 03:30","BZN|NL","11348.20","9993.84"
"06/01/2024 03:30 - 06/01/2024 03:45","BZN|NL","11315.96","9986.74"
"06/01/2024 03:45 - 06/01/2024 04:00","BZN|NL","11276.26","9953.55"
"06/01/2024 04:00 - 06/01/2024 04:15","BZN|NL","11302.24","9977.04"
"06/01/2024 04:15 - 06/01/2024 04:30","BZN|NL","11277.37","9991.59"
"06/01/2024 04:30 - 06/01/2024 04:45","BZN|NL","11267.18","9975.19"
"06/01/2024 04:45 - 06/01/2024 05:00","BZN|NL","11249.37","9934.89"
"06/01/2024 05:00 - 06/01/2024 05:15","BZN|NL","11322.48","10024.73"
"06/01/2024 05:15 - 06/01/2024 05:30","BZN|NL","11316.70","10124.01"
"06/01/2024 05:30 - 06/01/2024 05:45","BZN|NL","11349.65","10121.32"
"06/01/2024 05:45 - 06/01/2024 06:00","BZN|NL","11466.84","10158.81"
"06/01/2024 06:00 - 06/01/2024 06:15","BZN|NL","11610.53","10182.37"
"06/01/2024 06:15 - 06/01/2024 06:30","BZN|NL","11713.34","10262.36"
"06/01/2024 06:30 - 06/01/2024 06:45","BZN|NL","11866.96","10318.85"
"06/01/2024 06:45 - 06/01/2024 07:00","BZN|NL","12011.19","10410.86"
"06/01/2024 07:00 - 06/01/2024 07:15","BZN|NL","12314.25","10598.24"
"06/01/2024 07:15 - 06/01/2024 07:30","BZN|NL","12443.04","10783.05"
"06/01/2024 07:30 - 06/01/2024 07:45","BZN|NL","12661.80","10878.58"
"06/01/2024 07:45 - 06/01/2024 08:00","BZN|NL","12858.65","11029.75"
"06/01/2024 08:00 - 06/01/2024 08:15","BZN|NL","13167.14","11218.92"
"06/01/2024 08:15 - 06/01/2024 08:30","BZN|NL","13400.75","11422.98"
"06/01/2024 08:30 - 06/01/2024 08:45","BZN|NL","13612.67","11637.09"
"06/01/2024 08:45 - 06/01/2024 09:00","BZN|NL","13833.53","11797.58"
"06/01/2024 09:00 - 06/01/2024 09:15","BZN|NL","14070.23","11954.53"
"06/01/2024 09:15 - 06/01/2024 09:30","BZN|NL","14277.07","12054.92"
"06/01/2024 09:30 - 06/01/2024 09:45","BZN|NL","14467.40","12120.47"
"06/01/2024 09:45 - 06/01/2024 10:00","BZN|NL","14584.77","12186.93"
"06/01/2024 10:00 - 06/01/2024 10:15","BZN|NL","14649.55","12220.30"
"06/01/2024 10:15 - 06/01/2024 10:30","BZN|NL","14719.93","12199.11"
"06/01/2024 10:30 - 06/01/2024 10:45","BZN|NL","14710.69","12205.80"
"06/01/2024 10:45 - 06/01/2024 11:00","BZN|NL","14752.00","12289.57"
"06/01/2024 11:00 - 06/01/2024 11:15","BZN|NL","14825.11","12230.20"
"06/01/2024 11:15 - 06/01/2024 11:30","BZN|NL","14898.97","12128.07"
"06/01/2024 11:30 - 06/01/2024 11:45","BZN|NL","14917.03","12078.59"
"06/01/2024 11:45 - 06/01/2024 12:00","BZN|NL","14937.01","12063.33"
"06/01/2024 12:00 - 06/01/2024 12:15","BZN|NL","14980.18","12102.17"
"06/01/2024 12:15 - 06/01/2024 12:30","BZN|NL","15005.74","12123.48"
"06/01/2024 12:30 - 06/01/2024 12:45","BZN|NL","15002.70","12089.52"
"06/01/2024 12:45 - 06/01/2024 13:00","BZN|NL","15020.66","12053.43"
"06/01/2024 13:00 - 06/01/2024 13:15","BZN|NL","15048.64","12007.75"
"06/01/2024 13:15 - 06/01/2024 13:30","BZN|NL","15073.23","12027.65"
"06/01/2024 13:30 - 06/01/2024 13:45","BZN|NL","15062.64","12055.94"
"06/01/2024 13:45 - 06/01/2024 14:00","BZN|NL","15061.08","12068.66"
"06/01/2024 14:00 - 06/01/2024 14:15","BZN|NL","15099.56","12096.17"
"06/01/2024 14:15 - 06/01/2024 14:30","BZN|NL","15098.73","12154.02"
"06/01/2024 14:30 - 06/01/2024 14:45","BZN|NL","15080.56","12216.73"
"06/01/2024 14:45 - 06/01/2024 15:00","BZN|NL","15091.51","12262.36"
"06/01/2024 15:00 - 06/01/2024 15:15","BZN|NL","15061.26","12321.54"
"06/01/2024 15:15 - 06/01/2024 15:30","BZN|NL","15077.39","12353.62"
"06/01/2024 15:30 - 06/01/2024 15:45","BZN|NL","15130.09","12375.23"
"06/01/2024 15:45 - 06/01/2024 16:00","BZN|NL","15181.31","12441.24"
"06/01/2024 16:00 - 06/01/2024 16:15","BZN|NL","15265.28","12471.98"
"06/01/2024 16:15 - 06/01/2024 16:30","BZN|NL","15320.16","12478.59"
"06/01/2024 16:30 - 06/01/2024 16:45","BZN|NL","15474.57","12583.27"
"06/01/2024 16:45 - 06/01/2024 17:00","BZN|NL","15714.77","12774.39"
"06/01/2024 17:00 - 06/01/2024 17:15","BZN|NL","15913.66","12914.93"
"06/01/2024 17:15 - 06/01/2024 17:30","BZN|NL","16124.65","12994.72"
"06/01/2024 17:30 - 06/01/2024 17:45","BZN|NL","16198.55","13111.95"
"06/01/2024 17:45 - 06/01/2024 18:00","BZN|NL","16207.98","13223.37"
"06/01/2024 18:00 - 06/01/2024 18:15","BZN|NL","16169.22","13193.07"
"06/01/2024 18:15 - 06/01/2024 18:30","BZN|NL","16047.39","13022.90"
"06/01/2024 18:30 - 06/01/2024 18:45","BZN|NL","15846.43","12849.37"
"06/01/2024 18:45 - 06/01/2024 19:00","BZN|NL","15787.84","12736.37"
"06/01/2024 19:00 - 06/01/2024 19:15","BZN|NL","15594.53","12630.26"
"06/01/2024 19:15 - 06/01/2024 19:30","BZN|NL","15451.27","12517.16"
"06/01/2024 19:30 - 06/01/2024 19:45","BZN|NL","15290.77","12384.36"
"06/01/2024 19:45 - 06/01/2024 20:00","BZN|NL","15174.32","12242.08"
"06/01/2024 20:00 - 06/01/2024 20:15","BZN|NL","15005.61","12129.86"
"06/01/2024 20:15 - 06/01/2024 20:30","BZN|NL","14837.47","11982.89"
"06/01/2024 20:30 - 06/01/2024 20:45","BZN|NL","14678.00","11884.58"
"06/01/2024 20:45 - 06/01/2024 21:00","BZN|NL","14485.14","11762.02"
"06/01/2024 21:00 - 06/01/2024 21:15","BZN|NL","14380.77","11666.61"
"06/01/2024 21:15 - 06/01/2024 21:30","BZN|NL","14221.92","11514.20"
"06/01/2024 21:30 - 06/01/2024 21:45","BZN|NL","14061.22","11385.71"
"06/01/2024 21:45 - 06/01/2024 22:00","BZN|NL","13949.29","11270.04"
"06/01/2024 22:00 - 06/01/2024 22:15","BZN|NL","13730.94","11158.08"
"06/01/2024 22:15 - 06/01/2024 22:30","BZN|NL","13571.45","10963.66"
"06/01/2024 22:30 - 06/01/2024 22:45","BZN|NL","13400.03","10883.45"
"06/01/2024 22:45 - 06/01/2024 23:00","BZN|NL","13287.99","10764.25"
"06/01/2024 23:00 - 06/01/2024 23:15","BZN|NL","13147.15","10626.69"
"06/01/2024 23:15 - 06/01/2024 23:30","BZN|NL","12992.61","10485.59"
"06/01/2024 23:30 - 06/01/2024 23:45","BZN|NL","12870.97","10380.79"
"06/01/2024 23:45 - 07/01/2024 00:00","BZN|NL","12715.40","10252.70"
"07/01/2024 00:00 - 07/01/2024 00:15","BZN|NL","12604.75","10142.46"
"07/01/2024 00:15 - 07/01/2024 00:30","BZN|NL","12504.88","10094.78"
"07/01/2024 00:30 - 07/01/2024 00:45","BZN|NL","12355.81","10021.75"
"07/01/2024 00:45 - 07/01/2024 01:00","BZN|NL","12202.64","9937.38"
"07/01/2024 01:00 - 07/01/2024 01:15","BZN|NL","12146.78","9885.40"
"07/01/2024 01:15 - 07/01/2024 01:30","BZN|NL","12116.04","9776.98"
"07/01/2024 01:30 - 07/01/2024 01:45","BZN|NL","12000.56","9648.25"
"07/01/2024 01:45 - 07/01/2024 02:00","BZN|NL","11939.44","9546.61"
"07/01/2024 02:00 - 07/01/2024 02:15","BZN|NL","11833.55","9494.69"
"07/01/2024 02:15 - 07/01/2024 02:30","BZN|NL","11825.21","9424.25"
"07/01/2024 02:30 - 07/01/2024 02:45","BZN|NL","11729.40","9385.94"
"07/01/2024 02:45 - 07/01/2024 03:00","BZN|NL","11644.20","9313.40"
"07/01/2024 03:00 - 07/01/2024 03:15","BZN|NL","11735.20","9269.71"
"07/01/2024 03:15 - 07/01/2024 03:30","BZN|NL","11641.58","9223.45"
"07/01/2024 03:30 - 07/01/2024 03:45","BZN|NL","11584.93","9147.01"
"07/01/2024 03:45 - 07/01/2024 04:00","BZN|NL","11516.67","9122.08"
"07/01/2024 04:00 - 07/01/2024 04:15","BZN|NL","11529.80","9115.07"
"07/01/2024 04:15 - 07/01/2024 04:30","BZN|NL","11519.51","9155.39"
"07/01/2024 04:30 - 07/01/2024 04:45","BZN|NL","11493.98","9172.51"
"07/01/2024 04:45 - 07/01/2024 05:00","BZN|NL","11478.64","9209.05"
"07/01/2024 05:00 - 07/01/2024 05:15","BZN|NL","11487.07","9247.94"
"07/01/2024 05:15 - 07/01/2024 05:30","BZN|NL","11521.15","9291.82"
"07/01/2024 05:30 - 07/01/2024 05:45","BZN|NL","11563.12","9297.26"
"07/01/2024 05:45 - 07/01/2024 06:00","BZN|NL","11616.67","9331.49"
"07/01/2024 06:00 - 07/01/2024 06:15","BZN|NL","11742.22","9421.30"
"07/01/2024 06:15 - 07/01/2024 06:30","BZN|NL","11816.67","9607.95"
"07/01/2024 06:30 - 07/01/2024 06:45","BZN|NL","11900.77","9639.10"
"07/01/2024 06:45 - 07/01/2024 07:00","BZN|NL","11978.12","9734.11"
"07/01/2024 07:00 - 07/01/2024 07:15","BZN|NL","12149.01","9856.69"
"07/01/2024 07:15 - 07/01/2024 07:30","BZN|NL","12243.76","9977.34"
"07/01/2024 07:30 - 07/01/2024 07:45","BZN|NL","12394.67","10101.13"
"07/01/2024 07:45 - 07/01/2024 08:00","BZN|NL","12589.07","10205.60"
"07/01/2024 08:00 - 07/01/2024 08:15","BZN|NL","12906.40","10339.95"
"07/01/2024 08:15 - 07/01/2024 08:30","BZN|NL","13094.33","10504.23"
"07/01/2024 08:30 - 07/01/2024 08:45","BZN|NL","13270.92","10673.30"
"07/01/2024 08:45 - 07/01/2024 09:00","BZN|NL","13398.12","10769.84"
"07/01/2024 09:00 - 07/01/2024 09:15","BZN|NL","13599.80","10967.38"
"07/01/2024 09:15 - 07/01/2024 09:30","BZN|NL","13780.67","11172.02"
"07/01/2024 09:30 - 07/01/2024 09:45","BZN|NL","13957.59","11338.67"
"07/01/2024 09:45 - 07/01/2024 10:00","BZN|NL","14111.67","11446.03"
"07/01/2024 10:00 - 07/01/2024 10:15","BZN|NL","14148.93","11542.82"
"07/01/2024 10:15 - 07/01/2024 10:30","BZN|NL","14208.62","11535.03"
"07/01/2024 10:30 - 07/01/2024 10:45","BZN|NL","14265.66","11563.92"
"07/01/2024 10:45 - 07/01/2024 11:00","BZN|NL","14276.08","11579.55"
"07/01/2024 11:00 - 07/01/2024 11:15","BZN|NL","14301.39","11652.67"
"07/01/2024 11:15 - 07/01/2024 11:30","BZN|NL","14261.48","11641.61"
"07/01/2024 11:30 - 07/01/2024 11:45","BZN|NL","14171.52","11580.28"
"07/01/2024 11:45 - 07/01/2024 12:00","BZN|NL","14191.26","11647.16"
"07/01/2024 12:00 - 07/01/2024 12:15","BZN|NL","14172.00","11663.54"
"07/01/2024 12:15 - 07/01/2024 12:30","BZN|NL","14174.50","11672.11"
"07/01/2024 12:30 - 07/01/2024 12:45","BZN|NL","14129.95","11605.64"
"07/01/2024 12:45 - 07/01/2024 13:00","BZN|NL","14117.05","11530.86"
"07/01/2024 13:00 - 07/01/2024 13:15","BZN|NL","14035.93","11516.77"
"07/01/2024 13:15 - 07/01/2024 13:30","BZN|NL","14006.12","11564.98"
"07/01/2024 13:30 - 07/01/2024 13:45","BZN|NL","13936.74","11621.75"
"07/01/2024 13:45 - 07/01/2024 14:00","BZN|NL","13928.37","11611.97"
"07/01/2024 14:00 - 07/01/2024 14:15","BZN|NL","13967.34","11599.70"
"07/01/2024 14:15 - 07/01/2024 14:30","BZN|NL","13927.65","11612.33"
"07/01/2024 14:30 - 07/01/2024 14:45","BZN|NL","13934.60","11641.25"
"07/01/2024 14:45 - 07/01/2024 15:00","BZN|NL","14015.78","11666.01"
"07/01/2024 15:00 - 07/01/2024 15:15","BZN|NL","14041.12","11690.69"
"07/01/2024 15:15 - 07/01/2024 15:30","BZN|NL","14171.53","11770.63"
"07/01/2024 15:30 - 07/01/2024 15:45","BZN|NL","14360.04","11870.60"
"07/01/2024 15:45 - 07/01/2024 16:00","BZN|NL","14603.55","12005.54"
"07/01/2024 16:00 - 07/01/2024 16:15","BZN|NL","14836.95","12096.96"
"07/01/2024 16:15 - 07/01/2024 16:30","BZN|NL","15102.77","12222.23"
"07/01/2024 16:30 - 07/01/2024 16:45","BZN|NL","15388.20","12402.66"
"07/01/2024 16:45 - 07/01/2024 17:00","BZN|NL","15796.72","12572.65"
"07/01/2024 17:00 - 07/01/2024 17:15","BZN|NL","16182.46","12648.58"
"07/01/2024 17:15 - 07/01/2024 17:30","BZN|NL","16472.38","12720.32"
"07/01/2024 17:30 - 07/01/2024 17:45","BZN|NL","16702.92","12817.51"
